filmeId,nota_media,Horror,Crime,Children,Thriller,Film-Noir,Documentary,Fantasy,Mystery,Comedy,Drama,Musical,Adventure,Romance,War,Animation,IMAX,Action,Western,Sci-Fi,class
5782,3.8684210526315774,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
6350,4.0625,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,11
7099,4.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,11
7361,4.1603053435114505,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,11
27611,3.8157894736842106,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11
27773,4.089743589743589,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
48394,3.814814814814815,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
78499,4.1090909090909085,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,2
1036,3.8620689655172415,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
1209,4.305555555555555,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,11
1221,4.25968992248062,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1228,4.1875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1234,3.9765625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
1375,3.261904761904762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11
2194,3.938461538461538,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
3039,3.7307692307692313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
3263,3.0454545454545454,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11
3435,4.323529411764706,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
3681,4.151515151515151,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,11
4571,3.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11
6016,4.1466666666666665,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,11
6870,3.7115384615384617,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11
7482,4.038461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
31658,4.075,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2
64839,3.7352941176470575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
68358,3.864406779661017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2
80463,3.8859649122807016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
81932,3.760869565217391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
82459,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
431,3.738095238095238,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
442,3.092592592592593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11
555,3.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
653,3.0923076923076924,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11
778,4.03921568627451,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11
1020,3.081081081081081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
1059,3.7222222222222223,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11
1212,4.229166666666667,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
1227,4.0625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1245,4.225,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1356,3.879120879120879,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11
1374,3.766129032258065,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11
1544,2.7537313432835817,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11
1729,3.6979166666666665,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1924,3.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
1961,3.8072916666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
2184,3.4166666666666665,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11
2409,3.1923076923076925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
2410,2.7291666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
2411,2.7068965517241383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
2412,1.9411764705882355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
2420,3.5657894736842106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
2422,1.75,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11
2706,3.3786407766990285,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11
2918,3.839449541284404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
2951,3.935897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11
2953,2.5161290322580645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
3081,3.4758064516129035,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11
3257,2.859375,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11
3275,4.22093023255814,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
3462,3.72,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,11
3751,3.551282051282051,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11
3785,2.92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
3896,3.125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
4007,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
4262,3.9328358208955225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
4327,3.59375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11
4383,3.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11
4728,3.055555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
4816,3.5092592592592586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
5008,4.388888888888889,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11
5120,4.166666666666667,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11
5266,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5418,3.8169642857142856,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11
5574,3.5192307692307687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
5608,3.863636363636364,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
5669,3.775862068965517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5679,3.2021276595744683,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
5903,3.875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11
5944,3.1052631578947367,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11
5995,4.108695652173913,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11
6287,3.0588235294117645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
6300,4.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11
6373,3.3169014084507036,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,11
6378,3.6186440677966094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
6440,4.035714285714286,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
6548,2.8823529411764706,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11
6709,3.2142857142857144,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11
6787,4.018518518518518,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
6807,3.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
6888,2.275,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
7018,3.9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
7147,3.8333333333333335,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,11
7317,3.1333333333333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11
7318,2.6153846153846154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
7323,3.804347826086957,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11
7373,3.3780487804878048,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11
7753,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
7843,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
8117,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11
8361,3.05,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,11
8641,3.771929824561404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
8784,3.7083333333333335,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,11
8917,3.46875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,11
8950,3.986842105263158,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11
26444,4.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11
26614,3.388888888888889,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,11
27689,2.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
27716,4.5,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,11
27831,3.8157894736842106,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
27878,3.875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
30793,3.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
32460,4.25,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2
33004,3.4204545454545454,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2
33615,3.375,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
34150,2.763888888888889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
34405,3.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
36519,3.21875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
36529,3.7142857142857135,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
37386,2.761904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
37729,3.5340909090909087,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2
37733,3.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
38038,3.633333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
38061,4.071428571428571,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
44022,3.217391304347826,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
44191,3.885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
44199,3.8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
44555,4.117647058823529,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
44665,3.8552631578947367,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
45722,3.5069444444444446,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
46578,3.883116883116883,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2
46965,2.642857142857143,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
47200,3.4285714285714284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
47491,4.166666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
49651,3.321428571428572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
51357,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
51540,3.7105263157894735,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
52604,3.6666666666666665,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
53125,3.4375,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
53129,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
53318,3.25,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
53464,2.575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2
53972,3.40625,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
53996,3.3461538461538463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
54272,3.6195652173913038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
55118,4.026315789473684,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
55247,3.902439024390244,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
55276,3.9117647058823533,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
55290,3.45,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
55765,3.905405405405405,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
56757,3.716666666666667,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
57528,3.2777777777777777,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
57640,3.8055555555555554,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2
57669,4.158536585365853,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
58295,3.615384615384616,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
58299,3.4375,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2
59615,2.833333333333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2
59784,3.4444444444444446,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2
60040,3.171428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
60074,3.034482758620689,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
60684,3.9883720930232562,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,2
62434,3.523809523809524,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
63131,3.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
64197,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
64957,3.5945945945945947,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2
65596,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
66934,3.9166666666666665,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2
67255,3.94,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
68073,3.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
68159,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
68319,2.8653846153846154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
69122,3.6315789473684217,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
69640,3.055555555555556,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
69951,3.8125,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
71108,4.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
71156,3.388888888888889,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2
71899,4.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2
73268,3.4166666666666665,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
73321,3.28125,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
73323,4.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
73499,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
74510,4.25,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
74789,2.875,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2
74948,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
76077,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
76175,2.3076923076923075,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
76251,3.651162790697674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
77561,3.5106382978723403,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2
78469,3.147058823529412,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
79293,2.966666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
79592,3.261904761904762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
79695,3.0588235294117645,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
79702,3.704545454545455,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2
80219,3.25,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
81788,3.8571428571428568,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
83349,3.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
84392,3.6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
85354,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
86190,3.3181818181818183,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
86332,3.5147058823529416,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
86628,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
86880,3.2291666666666665,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
87232,3.7906976744186047,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
88094,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88129,3.765625,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
88140,3.546875,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
90600,3.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
91485,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
91542,3.763157894736842,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
92094,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
95441,3.2857142857142856,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
96432,3.625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
96488,4.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96655,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
97752,3.736842105263158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
98124,3.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
98585,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
98809,3.8125,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
99728,3.333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99813,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
102125,3.5625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
102445,3.685185185185185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
102903,3.4090909090909087,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
103253,3.3125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
103772,3.375,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
104241,3.4545454545454546,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
104879,4.15625,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
106072,3.3095238095238093,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
106487,3.6346153846153846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
106839,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107846,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
111362,3.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
112183,3.3461538461538463,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
112334,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112421,4.333333333333333,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
114066,4.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
116797,4.02,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
116823,3.8695652173913038,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
117176,3.7058823529411766,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
118900,2.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
122892,3.5185185185185186,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
122900,3.7222222222222223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
122918,3.925925925925928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
122920,3.613636363636364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
122926,4.15625,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
128620,3.9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
135569,3.466666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
139385,3.9032258064516134,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6
140289,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
141688,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
142488,4.157894736842104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
144210,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
145283,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
148626,3.9615384615384617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
150548,3.85,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,6
155168,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
157108,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
157110,4.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
158238,3.8333333333333335,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
158972,3.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
159093,3.636363636363636,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
160438,2.7222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
161582,3.5625,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
162350,3.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8
162606,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
164179,3.9807692307692313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
166015,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
168252,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8
171023,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
176101,3.0625,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,8
177593,4.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
180095,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
180777,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
185135,4.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
12,2.421052631578948,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
48,3.147058823529412,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,11
64,2.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11
107,3.3269230769230766,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,11
118,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11
173,2.669354838709677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11
